x,y,Category,Metric
197,-0.25,Core,Average
197,3.40,Accessory,Average
197,-0.65,Unique,Average
198,-0.34,Core,Average
198,3.28,Accessory,Average
198,-0.30,Unique,Average
199,-0.17,Core,Average
199,3.34,Accessory,Average
199,-0.56,Unique,Average
200,-0.25,Core,Average
200,3.29,Accessory,Average
200,-0.67,Unique,Average
201,-0.15,Core,Average
201,2.97,Accessory,Average
201,-0.48,Unique,Average
202,-0.23,Core,Average
202,3.17,Accessory,Average
202,-0.52,Unique,Average
203,-0.24,Core,Average
203,3.32,Accessory,Average
203,-0.61,Unique,Average
204,-0.20,Core,Average
204,2.93,Accessory,Average
204,-0.54,Unique,Average
205,-0.26,Core,Average
205,3.31,Accessory,Average
205,-0.74,Unique,Average
206,-0.21,Core,Average
206,3.03,Accessory,Average
206,-0.53,Unique,Average
207,-0.20,Core,Average
207,3.34,Accessory,Average
207,-0.93,Unique,Average
208,-0.20,Core,Average
208,3.15,Accessory,Average
208,-0.56,Unique,Average
209,-0.16,Core,Average
209,3.06,Accessory,Average
209,-0.73,Unique,Average
210,-0.20,Core,Average
210,3.14,Accessory,Average
210,-0.60,Unique,Average
211,-0.17,Core,Average
211,2.94,Accessory,Average
211,-0.74,Unique,Average
212,-0.23,Core,Average
212,2.92,Accessory,Average
212,-0.29,Unique,Average
213,-0.27,Core,Average
213,3.11,Accessory,Average
213,-0.46,Unique,Average
214,-0.17,Core,Average
214,2.95,Accessory,Average
214,-0.68,Unique,Average
215,-0.17,Core,Average
215,3.02,Accessory,Average
215,-0.84,Unique,Average
216,-0.20,Core,Average
216,2.92,Accessory,Average
216,-0.55,Unique,Average
217,-0.20,Core,Average
217,2.95,Accessory,Average
217,-0.56,Unique,Average
218,-0.19,Core,Average
218,2.88,Accessory,Average
218,-0.53,Unique,Average
219,-0.18,Core,Average
219,2.98,Accessory,Average
219,-0.53,Unique,Average
220,-0.19,Core,Average
220,2.96,Accessory,Average
220,-0.52,Unique,Average
221,-0.17,Core,Average
221,2.87,Accessory,Average
221,-0.50,Unique,Average
222,-0.19,Core,Average
222,2.82,Accessory,Average
222,-0.60,Unique,Average
223,-0.16,Core,Average
223,2.85,Accessory,Average
223,-0.57,Unique,Average
224,-0.19,Core,Average
224,2.85,Accessory,Average
224,-0.56,Unique,Average
225,-0.24,Core,Average
225,2.93,Accessory,Average
225,-0.57,Unique,Average
226,-0.19,Core,Average
226,2.57,Accessory,Average
226,-0.40,Unique,Average
227,-0.20,Core,Average
227,2.80,Accessory,Average
227,-0.57,Unique,Average
228,-0.18,Core,Average
228,2.75,Accessory,Average
228,-0.54,Unique,Average
229,-0.22,Core,Average
229,2.70,Accessory,Average
229,-0.37,Unique,Average
230,-0.13,Core,Average
230,2.47,Accessory,Average
230,-0.63,Unique,Average
231,-0.21,Core,Average
231,2.66,Accessory,Average
231,-0.44,Unique,Average
232,-0.20,Core,Average
232,2.79,Accessory,Average
232,-0.41,Unique,Average
233,-0.13,Core,Average
233,2.61,Accessory,Average
233,-0.45,Unique,Average
234,-0.24,Core,Average
234,2.59,Accessory,Average
234,-0.54,Unique,Average
