Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
2041568,unique,0,0,0,0,0,0,1,0,0
2041569,unique,0,0,0,0,0,0,1,0,0
2041570,unique,0,0,0,0,0,0,1,0,0
2041571,unique,0,0,0,0,0,0,1,0,0
2041572,unique,0,0,0,0,0,0,1,0,0
2041573,unique,0,0,0,0,0,0,1,0,0
2041574,unique,0,0,0,0,0,0,1,0,0
2041575,unique,0,0,0,0,0,0,1,0,0
2041576,unique,0,0,0,0,0,0,1,0,0
2041577,unique,0,0,0,0,0,0,1,0,0
2041578,unique,0,0,0,0,0,0,1,0,0
2041579,unique,0,0,0,0,0,0,1,0,0
2041580,unique,0,0,0,0,0,0,1,0,0
2041581,unique,0,0,0,0,0,0,1,0,0
2041582,unique,0,0,0,0,0,0,1,0,0
2041583,unique,0,0,0,0,0,0,1,0,0
2041584,unique,0,0,0,0,0,0,1,0,0
2041585,unique,0,0,0,0,0,0,1,0,0
2041586,unique,0,0,0,0,0,0,1,0,0
2041587,unique,0,0,0,0,0,0,1,0,0
2041588,unique,0,0,0,0,0,0,1,0,0
2041589,unique,0,0,0,0,0,0,1,0,0
2041590,unique,0,0,0,0,0,0,1,0,0
2041591,unique,0,0,0,0,0,0,1,0,0
2041592,unique,0,0,0,0,0,0,1,0,0
2041593,unique,0,0,0,0,0,0,1,0,0
2041594,unique,0,0,0,0,0,0,1,0,0
2041595,unique,0,0,0,0,0,0,1,0,0
2041596,unique,0,0,0,0,0,0,1,0,0
2041597,unique,0,0,0,0,0,0,1,0,0
2041598,unique,0,0,0,0,0,0,1,0,0
2041599,unique,0,0,0,0,0,0,1,0,0
2041600,unique,0,0,0,0,0,0,1,0,0
2041601,unique,0,0,0,0,0,0,1,0,0
2041602,unique,0,0,0,0,0,0,1,0,0
2041603,unique,0,0,0,0,0,0,1,0,0
2041604,unique,0,0,0,0,0,0,1,0,0
2041605,unique,0,0,0,0,0,0,1,0,0
2041606,unique,0,0,0,0,0,0,1,0,0
2041607,unique,0,0,0,0,0,0,1,0,0
2041608,unique,0,0,0,0,0,0,1,0,0
2041609,unique,0,0,0,0,0,0,1,0,0
2041610,unique,0,0,0,0,0,0,1,0,0
2041611,unique,0,0,0,0,0,0,1,0,0
2041612,unique,0,0,0,0,0,0,1,0,0
2041613,unique,0,0,0,0,0,0,1,0,0
2041614,unique,0,0,0,0,0,0,1,0,0
2041615,unique,0,0,0,0,0,0,1,0,0
2041616,unique,0,0,0,0,0,0,1,0,0
2041617,unique,0,0,0,0,0,0,1,0,0
2041618,unique,0,0,0,0,0,0,1,0,0
2041619,unique,0,0,0,0,0,0,1,0,0
2041620,unique,0,0,0,0,0,0,1,0,0
2041621,unique,0,0,0,0,0,0,1,0,0
2041622,unique,0,0,0,0,0,0,1,0,0
2041623,unique,0,0,0,0,0,0,1,0,0
2041624,unique,0,0,0,0,0,0,1,0,0
2041625,unique,0,0,0,0,0,0,1,0,0
2041626,unique,0,0,0,0,0,0,1,0,0
2041627,unique,0,0,0,0,0,0,1,0,0
2041628,unique,0,0,0,0,0,0,1,0,0
2041629,unique,0,0,0,0,0,0,1,0,0
2041630,unique,0,0,0,0,0,0,1,0,0
2041631,unique,0,0,0,0,0,0,1,0,0
2041632,unique,0,0,0,0,0,0,1,0,0
2041633,unique,0,0,0,0,0,0,1,0,0
2041634,unique,0,0,0,0,0,0,1,0,0
2041635,unique,0,0,0,0,0,0,1,0,0
2041636,unique,0,0,0,0,0,0,1,0,0
2041637,unique,0,0,0,0,0,0,1,0,0
2041638,unique,0,0,0,0,0,0,1,0,0
2041639,unique,0,0,0,0,0,0,1,0,0
2041640,unique,0,0,0,0,0,0,1,0,0
2041641,unique,0,0,0,0,0,0,1,0,0
2041642,unique,0,0,0,0,0,0,1,0,0
2041643,unique,0,0,0,0,0,0,1,0,0
2041644,unique,0,0,0,0,0,0,1,0,0
2041645,unique,0,0,0,0,0,0,1,0,0
2041646,unique,0,0,0,0,0,0,1,0,0
2041647,unique,0,0,0,0,0,0,1,0,0
2041648,unique,0,0,0,0,0,0,1,0,0
2041649,unique,0,0,0,0,0,0,1,0,0
2041650,unique,0,0,0,0,0,0,1,0,0
2041651,unique,0,0,0,0,0,0,1,0,0
2041652,unique,0,0,0,0,0,0,1,0,0
2041653,unique,0,0,0,0,0,0,1,0,0
2041654,unique,0,0,0,0,0,0,1,0,0
2041655,unique,0,0,0,0,0,0,1,0,0
2041656,unique,0,0,0,0,0,0,1,0,0
2041657,unique,0,0,0,0,0,0,1,0,0
2041658,unique,0,0,0,0,0,0,1,0,0
2041659,unique,0,0,0,0,0,0,1,0,0
2041660,unique,0,0,0,0,0,0,1,0,0
2041661,unique,0,0,0,0,0,0,1,0,0
2041662,unique,0,0,0,0,0,0,1,0,0
2041663,unique,0,0,0,0,0,0,1,0,0
2041664,unique,0,0,0,0,0,0,1,0,0
2041665,unique,0,0,0,0,0,0,1,0,0
2041666,unique,0,0,0,0,0,0,1,0,0
2041667,unique,0,0,0,0,0,0,1,0,0
2041668,unique,0,0,0,0,0,0,1,0,0
2041669,unique,0,0,0,0,0,0,1,0,0
2041670,unique,0,0,0,0,0,0,1,0,0
2041671,unique,0,0,0,0,0,0,1,0,0
2041672,unique,0,0,0,0,0,0,1,0,0
2041673,unique,0,0,0,0,0,0,1,0,0
2041674,unique,0,0,0,0,0,0,1,0,0
2041675,unique,0,0,0,0,0,0,1,0,0
2041676,unique,0,0,0,0,0,0,1,0,0
2041677,unique,0,0,0,0,0,0,1,0,0
2041678,unique,0,0,0,0,0,0,1,0,0
2041679,unique,0,0,0,0,0,0,1,0,0
2041680,unique,0,0,0,0,0,0,1,0,0
2041681,unique,0,0,0,0,0,0,1,0,0
2041682,unique,0,0,0,0,0,0,1,0,0
2041683,unique,0,0,0,0,0,0,1,0,0
2041684,unique,0,0,0,0,0,0,1,0,0
2041685,unique,0,0,0,0,0,0,0,1,0
2041686,unique,0,0,0,0,0,0,0,1,0
2041687,unique,0,0,0,0,0,0,0,1,0
2041688,unique,0,0,0,0,0,0,0,1,0
2041689,unique,0,0,0,0,0,0,0,1,0
2041690,unique,0,0,0,0,0,0,0,1,0
2041691,unique,0,0,0,0,0,0,0,1,0
2041692,unique,0,0,0,0,0,0,0,1,0
2041693,unique,0,0,0,0,0,0,0,1,0
2041694,unique,0,0,0,0,0,0,0,1,0
2041695,unique,0,0,0,0,0,0,0,1,0
2041696,unique,0,0,0,0,0,0,0,1,0
2041697,unique,0,0,0,0,0,0,0,1,0
2041698,unique,0,0,0,0,0,0,0,1,0
2041699,unique,0,0,0,0,0,0,0,1,0
2041700,unique,0,0,0,0,0,0,0,1,0
2041701,unique,0,0,0,0,0,0,0,1,0
2041702,unique,0,0,0,0,0,0,0,1,0
2041703,unique,0,0,0,0,0,0,0,1,0
2041704,unique,0,0,0,0,0,0,0,1,0
2041705,unique,0,0,0,0,0,0,0,1,0
2041706,unique,0,0,0,0,0,0,0,1,0
2041707,unique,0,0,0,0,0,0,0,1,0
2041708,unique,0,0,0,0,0,0,0,1,0
2041709,unique,0,0,0,0,0,0,0,1,0
2041710,unique,0,0,0,0,0,0,0,1,0
2041711,unique,0,0,0,0,0,0,0,1,0
2041712,unique,0,0,0,0,0,0,0,1,0
2041713,unique,0,0,0,0,0,0,0,1,0
2041714,unique,0,0,0,0,0,0,0,1,0
2041715,unique,0,0,0,0,0,0,0,1,0
2041716,unique,0,0,0,0,0,0,0,1,0
2041717,unique,0,0,0,0,0,0,0,1,0
2041718,unique,0,0,0,0,0,0,0,1,0
2041719,unique,0,0,0,0,0,0,0,1,0
2041720,unique,0,0,0,0,0,0,0,1,0
2041721,unique,0,0,0,0,0,0,0,1,0
2041722,unique,0,0,0,0,0,0,0,1,0
2041723,unique,0,0,0,0,0,0,0,1,0
2041724,unique,0,0,0,0,0,0,0,1,0
2041725,unique,0,0,0,0,0,0,0,1,0
2041726,unique,0,0,0,0,0,0,0,1,0
2041727,unique,0,0,0,0,0,0,0,1,0
2041728,unique,0,0,0,0,0,0,0,1,0
2041729,unique,0,0,0,0,0,0,0,1,0
2041730,unique,0,0,0,0,0,0,0,1,0
2041731,unique,0,0,0,0,0,0,0,1,0
2041732,unique,0,0,0,0,0,0,0,1,0
2041733,unique,0,0,0,0,0,0,0,1,0
2041734,unique,0,0,0,0,0,0,0,1,0
2041735,unique,0,0,0,0,0,0,0,1,0
2041736,unique,0,0,0,0,0,0,0,1,0
2041737,unique,0,0,0,0,0,0,0,1,0
2041738,unique,0,0,0,0,0,0,0,1,0
2041739,unique,0,0,0,0,0,0,0,1,0
2041740,unique,0,0,0,0,0,0,0,1,0
2041741,unique,0,0,0,0,0,0,0,1,0
2041742,unique,0,0,0,0,0,0,0,1,0
2041743,unique,0,0,0,0,0,0,0,1,0
2041744,unique,0,0,0,0,0,0,0,1,0
2041745,unique,0,0,0,0,0,0,0,1,0
2041747,unique,0,0,0,0,0,0,0,1,0
2041748,unique,0,0,0,0,0,0,0,1,0
2041749,unique,0,0,0,0,0,0,0,1,0
2041750,unique,0,0,0,0,0,0,0,1,0
2041751,unique,0,0,0,0,0,0,0,1,0
2041752,unique,0,0,0,0,0,0,0,1,0
2041753,unique,0,0,0,0,0,0,0,1,0
2041754,unique,0,0,0,0,0,0,0,1,0
2041755,unique,0,0,0,0,0,0,0,1,0
2041756,unique,0,0,0,0,0,0,0,1,0
2041757,unique,0,0,0,0,0,0,0,1,0
2041758,unique,0,0,0,0,0,0,0,1,0
2041759,unique,0,0,0,0,0,0,0,1,0
2041760,unique,0,0,0,0,0,0,0,1,0
2041761,unique,0,0,0,0,0,0,0,1,0
2041762,unique,0,0,0,0,0,0,0,1,0
2041763,unique,0,0,0,0,0,0,0,1,0
2041764,unique,0,0,0,0,0,0,0,1,0
2041765,unique,0,0,0,0,0,0,0,1,0
2041766,unique,0,0,0,0,0,0,0,1,0
2041767,unique,0,0,0,0,0,0,0,1,0
2041768,unique,0,0,0,0,0,0,0,1,0
2041769,unique,0,0,0,0,0,0,0,1,0
2041770,unique,0,0,0,0,0,0,0,1,0
2041771,unique,0,0,0,0,0,0,0,1,0
2041772,unique,0,0,0,0,0,0,0,1,0
2041773,unique,0,0,0,0,0,0,0,1,0
2041774,unique,0,0,0,0,0,0,0,1,0
2041775,unique,0,0,0,0,0,0,0,1,0
2041776,unique,0,0,0,0,0,0,0,1,0
2041777,unique,0,0,0,0,0,0,0,1,0
2041778,unique,0,0,0,0,0,0,0,1,0
2041779,unique,0,0,0,0,0,0,0,1,0
2041780,unique,0,0,0,0,0,0,0,1,0
2041781,unique,0,0,0,0,0,0,0,1,0
2041782,unique,0,0,0,0,0,0,0,1,0
2041783,unique,0,0,0,0,0,0,0,1,0
2041784,unique,0,0,0,0,0,0,0,1,0
2041785,unique,0,0,0,0,0,0,0,1,0
2041786,unique,0,0,0,0,0,0,0,1,0
2041787,unique,0,0,0,0,0,0,0,1,0
2041788,unique,0,0,0,0,0,0,0,1,0
2041789,unique,0,0,0,0,0,0,0,1,0
2041790,unique,0,0,0,0,0,0,0,1,0
2041791,unique,0,0,0,0,0,0,0,1,0
2041792,unique,0,0,0,0,0,0,0,1,0
2041793,unique,0,0,0,0,0,0,0,1,0
2041794,unique,0,0,0,0,0,0,0,1,0
2041795,unique,0,0,0,0,0,0,0,1,0
2041796,unique,0,0,0,0,0,0,0,1,0
2041797,unique,0,0,0,0,0,0,0,1,0
2041798,unique,0,0,0,0,0,0,0,1,0
2041799,unique,0,0,0,0,0,0,0,1,0
2041800,unique,0,0,0,0,0,0,0,1,0
2041801,unique,0,0,0,0,0,0,0,1,0
2041802,unique,0,0,0,0,0,0,0,1,0
2041803,unique,0,0,0,0,0,0,0,1,0
2041804,unique,0,0,0,0,0,0,0,1,0
2041805,unique,0,0,0,0,0,0,0,1,0
2041806,unique,0,0,0,0,0,0,0,1,0
2041807,unique,0,0,0,0,0,0,0,1,0
2041808,unique,0,0,0,0,0,0,0,1,0
2041809,unique,0,0,0,0,0,0,0,1,0
2041811,unique,0,0,0,0,0,0,0,1,0
2041812,unique,0,0,0,0,0,0,0,1,0
2041813,unique,0,0,0,0,0,0,0,1,0
2041814,unique,0,0,0,0,0,0,0,1,0
2041815,unique,0,0,0,0,0,0,0,1,0
2041816,unique,0,0,0,0,0,0,0,1,0
2041817,unique,0,0,0,0,0,0,0,1,0
2041818,unique,0,0,0,0,0,0,0,1,0
2041819,unique,0,0,0,0,0,0,0,1,0
2041820,unique,0,0,0,0,0,0,0,1,0
2041821,unique,0,0,0,0,0,0,0,1,0
2041822,unique,0,0,0,0,0,0,0,1,0
2041823,unique,0,0,0,0,0,0,0,1,0
2041824,unique,0,0,0,0,0,0,0,1,0
2041825,unique,0,0,0,0,0,0,0,1,0
2041826,unique,0,0,0,0,0,0,0,1,0
2041828,unique,0,0,0,0,0,0,0,1,0
2041829,unique,0,0,0,0,0,0,0,1,0
2041830,unique,0,0,0,0,0,0,0,1,0
2041832,unique,0,0,0,0,0,0,0,1,0
2041833,unique,0,0,0,0,0,0,0,1,0
2041834,unique,0,0,0,0,0,0,0,1,0
2041835,unique,0,0,0,0,0,0,0,1,0
2041837,unique,0,0,0,0,0,0,0,1,0
2041838,unique,0,0,0,0,0,0,0,1,0
2041839,unique,0,0,0,0,0,0,0,1,0
2041840,unique,0,0,0,0,0,0,0,1,0
2041841,unique,0,0,0,0,0,0,0,1,0
2041842,unique,0,0,0,0,0,0,0,1,0
2041843,unique,0,0,0,0,0,0,0,1,0
2041844,unique,0,0,0,0,0,0,0,1,0
2041845,unique,0,0,0,0,0,0,0,1,0
2041846,unique,0,0,0,0,0,0,0,1,0
2041847,unique,0,0,0,0,0,0,0,1,0
2041848,unique,0,0,0,0,0,0,0,1,0
2041849,unique,0,0,0,0,0,0,0,1,0
2041850,unique,0,0,0,0,0,0,0,1,0
2041851,unique,0,0,0,0,0,0,0,1,0
2041852,unique,0,0,0,0,0,0,0,1,0
2041853,unique,0,0,0,0,0,0,0,1,0
2041854,unique,0,0,0,0,0,0,0,1,0
2041855,unique,0,0,0,0,0,0,0,1,0
2041856,unique,0,0,0,0,0,0,0,1,0
2041857,unique,0,0,0,0,0,0,0,1,0
2041858,unique,0,0,0,0,0,0,0,1,0
2041859,unique,0,0,0,0,0,0,0,1,0
2041860,unique,0,0,0,0,0,0,0,1,0
2041861,unique,0,0,0,0,0,0,0,1,0
2041862,unique,0,0,0,0,0,0,0,1,0
2041863,unique,0,0,0,0,0,0,0,1,0
2041864,unique,0,0,0,0,0,0,0,1,0
2041865,unique,0,0,0,0,0,0,0,1,0
2041866,unique,0,0,0,0,0,0,0,1,0
2041867,unique,0,0,0,0,0,0,0,1,0
2041868,unique,0,0,0,0,0,0,0,1,0
2041869,unique,0,0,0,0,0,0,0,1,0
2041870,unique,0,0,0,0,0,0,0,1,0
2041871,unique,0,0,0,0,0,0,0,1,0
2041872,unique,0,0,0,0,0,0,0,1,0
2041873,unique,0,0,0,0,0,0,0,1,0
2041874,unique,0,0,0,0,0,0,0,1,0
2041875,unique,0,0,0,0,0,0,0,1,0
2041876,unique,0,0,0,0,0,0,0,1,0
2041877,unique,0,0,0,0,0,0,0,1,0
2041878,unique,0,0,0,0,0,0,0,1,0
2041879,unique,0,0,0,0,0,0,0,1,0
2041880,unique,0,0,0,0,0,0,0,1,0
2041881,unique,0,0,0,0,0,0,0,1,0
2041882,unique,0,0,0,0,0,0,0,1,0
2041883,unique,0,0,0,0,0,0,0,1,0
2041884,unique,0,0,0,0,0,0,0,1,0
2041885,unique,0,0,0,0,0,0,0,1,0
2041887,unique,0,0,0,0,0,0,0,1,0
2041888,unique,0,0,0,0,0,0,0,1,0
2041889,unique,0,0,0,0,0,0,0,1,0
2041890,unique,0,0,0,0,0,0,0,1,0
2041891,unique,0,0,0,0,0,0,0,1,0
2041892,unique,0,0,0,0,0,0,0,1,0
2041893,unique,0,0,0,0,0,0,0,1,0
2041894,unique,0,0,0,0,0,0,0,1,0
2041896,unique,0,0,0,0,0,0,0,1,0
2041897,unique,0,0,0,0,0,0,0,1,0
2041898,unique,0,0,0,0,0,0,0,1,0
2041899,unique,0,0,0,0,0,0,0,1,0
2041900,unique,0,0,0,0,0,0,0,1,0
2041901,unique,0,0,0,0,0,0,0,1,0
2041902,unique,0,0,0,0,0,0,0,1,0
2041903,unique,0,0,0,0,0,0,0,1,0
2041904,unique,0,0,0,0,0,0,0,1,0
2041905,unique,0,0,0,0,0,0,0,1,0
2041906,unique,0,0,0,0,0,0,0,1,0
2041907,unique,0,0,0,0,0,0,0,1,0
2041908,unique,0,0,0,0,0,0,0,1,0
2041909,unique,0,0,0,0,0,0,0,1,0
2041910,unique,0,0,0,0,0,0,0,1,0
2041911,unique,0,0,0,0,0,0,0,1,0
2041912,unique,0,0,0,0,0,0,0,1,0
2041913,unique,0,0,0,0,0,0,0,1,0
2041915,unique,0,0,0,0,0,0,0,1,0
2041917,unique,0,0,0,0,0,0,0,1,0
2041918,unique,0,0,0,0,0,0,0,1,0
2041919,unique,0,0,0,0,0,0,0,1,0
2041920,unique,0,0,0,0,0,0,0,1,0
2041921,unique,0,0,0,0,0,0,0,1,0
2041922,unique,0,0,0,0,0,0,0,1,0
2041923,unique,0,0,0,0,0,0,0,1,0
2041924,unique,0,0,0,0,0,0,0,1,0
2041925,unique,0,0,0,0,0,0,0,1,0
2041926,unique,0,0,0,0,0,0,0,1,0
2041927,unique,0,0,0,0,0,0,0,1,0
2041928,unique,0,0,0,0,0,0,0,1,0
2041929,unique,0,0,0,0,0,0,0,1,0
2041930,unique,0,0,0,0,0,0,0,1,0
2041931,unique,0,0,0,0,0,0,0,1,0
2041932,unique,0,0,0,0,0,0,0,1,0
2041933,unique,0,0,0,0,0,0,0,1,0
2041934,unique,0,0,0,0,0,0,0,1,0
2041935,unique,0,0,0,0,0,0,0,1,0
2041936,unique,0,0,0,0,0,0,0,1,0
2041937,unique,0,0,0,0,0,0,0,1,0
2041938,unique,0,0,0,0,0,0,0,1,0
2041939,unique,0,0,0,0,0,0,0,1,0
2041940,unique,0,0,0,0,0,0,0,1,0
2041941,unique,0,0,0,0,0,0,0,1,0
2041942,unique,0,0,0,0,0,0,0,1,0
2041943,unique,0,0,0,0,0,0,0,1,0
2041944,unique,0,0,0,0,0,0,0,1,0
2041945,unique,0,0,0,0,0,0,0,1,0
2041946,unique,0,0,0,0,0,0,0,1,0
2041947,unique,0,0,0,0,0,0,0,1,0
2041948,unique,0,0,0,0,0,0,0,1,0
2041949,unique,0,0,0,0,0,0,0,1,0
2041950,unique,0,0,0,0,0,0,0,1,0
2041951,unique,0,0,0,0,0,0,0,1,0
2041952,unique,0,0,0,0,0,0,0,1,0
2041953,unique,0,0,0,0,0,0,0,1,0
2041954,unique,0,0,0,0,0,0,0,1,0
2041955,unique,0,0,0,0,0,0,0,1,0
2041956,unique,0,0,0,0,0,0,0,1,0
2041957,unique,0,0,0,0,0,0,0,1,0
2041958,unique,0,0,0,0,0,0,0,1,0
2041959,unique,0,0,0,0,0,0,0,1,0
2041960,unique,0,0,0,0,0,0,0,1,0
2041961,unique,0,0,0,0,0,0,0,1,0
2041962,unique,0,0,0,0,0,0,0,1,0
2041963,unique,0,0,0,0,0,0,0,1,0
2041964,unique,0,0,0,0,0,0,0,1,0
2041965,unique,0,0,0,0,0,0,0,1,0
2041966,unique,0,0,0,0,0,0,0,1,0
2041967,unique,0,0,0,0,0,0,0,1,0
2041968,unique,0,0,0,0,0,0,0,1,0
2041970,unique,0,0,0,0,0,0,0,1,0
2041971,unique,0,0,0,0,0,0,0,1,0
2041972,unique,0,0,0,0,0,0,0,1,0
2041973,unique,0,0,0,0,0,0,0,1,0
2041974,unique,0,0,0,0,0,0,0,1,0
2041975,unique,0,0,0,0,0,0,0,1,0
2041976,unique,0,0,0,0,0,0,0,1,0
2041977,unique,0,0,0,0,0,0,0,1,0
2041978,unique,0,0,0,0,0,0,0,1,0
2041979,unique,0,0,0,0,0,0,0,1,0
2041980,unique,0,0,0,0,0,0,0,1,0
2041981,unique,0,0,0,0,0,0,0,1,0
2041982,unique,0,0,0,0,0,0,0,1,0
2041983,unique,0,0,0,0,0,0,0,1,0
2041984,unique,0,0,0,0,0,0,0,1,0
2041985,unique,0,0,0,0,0,0,0,1,0
2041986,unique,0,0,0,0,0,0,0,1,0
2041987,unique,0,0,0,0,0,0,0,1,0
2041988,unique,0,0,0,0,0,0,0,1,0
2041989,unique,0,0,0,0,0,0,0,1,0
2041990,unique,0,0,0,0,0,0,0,1,0
2041991,unique,0,0,0,0,0,0,0,1,0
2041992,unique,0,0,0,0,0,0,0,1,0
2041993,unique,0,0,0,0,0,0,0,1,0
2041994,unique,0,0,0,0,0,0,0,1,0
2041995,unique,0,0,0,0,0,0,0,1,0
2041996,unique,0,0,0,0,0,0,0,1,0
2041997,unique,0,0,0,0,0,0,0,1,0
2041998,unique,0,0,0,0,0,0,0,1,0
2041999,unique,0,0,0,0,0,0,0,1,0
2042000,unique,0,0,0,0,0,0,0,1,0
2042001,unique,0,0,0,0,0,0,0,1,0
2042002,unique,0,0,0,0,0,0,0,1,0
2042003,unique,0,0,0,0,0,0,0,1,0
2042004,unique,0,0,0,0,0,0,0,1,0
2042006,unique,0,0,0,0,0,0,0,1,0
2042007,unique,0,0,0,0,0,0,0,1,0
2042009,unique,0,0,0,0,0,0,0,1,0
2042011,unique,0,0,0,0,0,0,0,1,0
2042012,unique,0,0,0,0,0,0,0,1,0
2042013,unique,0,0,0,0,0,0,0,1,0
2042014,unique,0,0,0,0,0,0,0,1,0
2042015,unique,0,0,0,0,0,0,0,1,0
2042016,unique,0,0,0,0,0,0,0,1,0
2042017,unique,0,0,0,0,0,0,0,1,0
2042019,unique,0,0,0,0,0,0,0,1,0
2042020,unique,0,0,0,0,0,0,0,1,0
2042021,unique,0,0,0,0,0,0,0,1,0
2042022,unique,0,0,0,0,0,0,0,1,0
2042023,unique,0,0,0,0,0,0,0,1,0
2042024,unique,0,0,0,0,0,0,0,1,0
2042025,unique,0,0,0,0,0,0,0,1,0
2042026,unique,0,0,0,0,0,0,0,1,0
2042027,unique,0,0,0,0,0,0,0,1,0
2042028,unique,0,0,0,0,0,0,0,1,0
2042029,unique,0,0,0,0,0,0,0,1,0
2042030,unique,0,0,0,0,0,0,0,1,0
2042031,unique,0,0,0,0,0,0,0,1,0
2042032,unique,0,0,0,0,0,0,0,1,0
2042033,unique,0,0,0,0,0,0,0,1,0
2042034,unique,0,0,0,0,0,0,0,1,0
2042035,unique,0,0,0,0,0,0,0,1,0
2042036,unique,0,0,0,0,0,0,0,1,0
2042037,unique,0,0,0,0,0,0,0,1,0
2042038,unique,0,0,0,0,0,0,0,1,0
2042039,unique,0,0,0,0,0,0,0,1,0
2042040,unique,0,0,0,0,0,0,0,1,0
2042042,unique,0,0,0,0,0,0,0,1,0
2042043,unique,0,0,0,0,0,0,0,1,0
2042044,unique,0,0,0,0,0,0,0,1,0
2042045,unique,0,0,0,0,0,0,0,1,0
2042046,unique,0,0,0,0,0,0,0,1,0
2042047,unique,0,0,0,0,0,0,0,1,0
2042048,unique,0,0,0,0,0,0,0,1,0
2042049,unique,0,0,0,0,0,0,0,1,0
2042050,unique,0,0,0,0,0,0,0,1,0
2042051,unique,0,0,0,0,0,0,0,1,0
2042052,unique,0,0,0,0,0,0,0,1,0
2042053,unique,0,0,0,0,0,0,0,1,0
2042054,unique,0,0,0,0,0,0,0,1,0
2042055,unique,0,0,0,0,0,0,0,1,0
2042056,unique,0,0,0,0,0,0,0,1,0
2042057,unique,0,0,0,0,0,0,0,1,0
2042058,unique,0,0,0,0,0,0,0,1,0
2042059,unique,0,0,0,0,0,0,0,1,0
2042060,unique,0,0,0,0,0,0,0,1,0
2042061,unique,0,0,0,0,0,0,0,1,0
2042062,unique,0,0,0,0,0,0,0,1,0
2042063,unique,0,0,0,0,0,0,0,1,0
2042065,unique,0,0,0,0,0,0,0,1,0
2042066,unique,0,0,0,0,0,0,0,1,0
2042067,unique,0,0,0,0,0,0,0,1,0
2042068,unique,0,0,0,0,0,0,0,1,0
2042069,unique,0,0,0,0,0,0,0,1,0
2042070,unique,0,0,0,0,0,0,0,1,0
2042071,unique,0,0,0,0,0,0,0,1,0
2042072,unique,0,0,0,0,0,0,0,1,0
2042073,unique,0,0,0,0,0,0,0,1,0
2042074,unique,0,0,0,0,0,0,0,1,0
2042075,unique,0,0,0,0,0,0,0,1,0
2042076,unique,0,0,0,0,0,0,0,1,0
2042077,unique,0,0,0,0,0,0,0,1,0
2042078,unique,0,0,0,0,0,0,0,1,0
2042079,unique,0,0,0,0,0,0,0,1,0
2042080,unique,0,0,0,0,0,0,0,1,0
2042081,unique,0,0,0,0,0,0,0,1,0
2042082,unique,0,0,0,0,0,0,0,1,0
2042083,unique,0,0,0,0,0,0,0,1,0
2042084,unique,0,0,0,0,0,0,0,1,0
2042086,unique,0,0,0,0,0,0,0,1,0
2042087,unique,0,0,0,0,0,0,0,1,0
2042088,unique,0,0,0,0,0,0,0,1,0
2042089,unique,0,0,0,0,0,0,0,1,0
2042090,unique,0,0,0,0,0,0,0,1,0
2042091,unique,0,0,0,0,0,0,0,1,0
2042092,unique,0,0,0,0,0,0,0,1,0
2042093,unique,0,0,0,0,0,0,0,1,0
2042094,unique,0,0,0,0,0,0,0,1,0
2042095,unique,0,0,0,0,0,0,0,1,0
2042096,unique,0,0,0,0,0,0,0,1,0
2042098,unique,0,0,0,0,0,0,0,1,0
2042099,unique,0,0,0,0,0,0,0,1,0
2042100,unique,0,0,0,0,0,0,0,1,0
2042101,unique,0,0,0,0,0,0,0,1,0
2042102,unique,0,0,0,0,0,0,0,1,0
2042103,unique,0,0,0,0,0,0,0,1,0
2042104,unique,0,0,0,0,0,0,0,1,0
2042105,unique,0,0,0,0,0,0,0,1,0
2042106,unique,0,0,0,0,0,0,0,1,0
2042107,unique,0,0,0,0,0,0,0,1,0
2042108,unique,0,0,0,0,0,0,0,1,0
2042109,unique,0,0,0,0,0,0,0,1,0
2042110,unique,0,0,0,0,0,0,0,1,0
2042111,unique,0,0,0,0,0,0,0,1,0
2042112,unique,0,0,0,0,0,0,0,1,0
2042114,unique,0,0,0,0,0,0,0,1,0
2042115,unique,0,0,0,0,0,0,0,1,0
2042116,unique,0,0,0,0,0,0,0,1,0
2042117,unique,0,0,0,0,0,0,0,1,0
2042118,unique,0,0,0,0,0,0,0,1,0
2042119,unique,0,0,0,0,0,0,0,1,0
2042120,unique,0,0,0,0,0,0,0,1,0
2042121,unique,0,0,0,0,0,0,0,1,0
2042122,unique,0,0,0,0,0,0,0,1,0
2042124,unique,0,0,0,0,0,0,0,1,0
2042125,unique,0,0,0,0,0,0,0,1,0
2042126,unique,0,0,0,0,0,0,0,1,0
2042127,unique,0,0,0,0,0,0,0,1,0
2042128,unique,0,0,0,0,0,0,0,1,0
2042129,unique,0,0,0,0,0,0,0,1,0
2042130,unique,0,0,0,0,0,0,0,1,0
2042131,unique,0,0,0,0,0,0,0,1,0
2042132,unique,0,0,0,0,0,0,0,1,0
2042133,unique,0,0,0,0,0,0,0,1,0
2042134,unique,0,0,0,0,0,0,0,1,0
2042135,unique,0,0,0,0,0,0,0,1,0
2042136,unique,0,0,0,0,0,0,0,1,0
2042137,unique,0,0,0,0,0,0,0,1,0
2042138,unique,0,0,0,0,0,0,0,1,0
2042139,unique,0,0,0,0,0,0,0,1,0
2042140,unique,0,0,0,0,0,0,0,1,0
2042141,unique,0,0,0,0,0,0,0,1,0
2042142,unique,0,0,0,0,0,0,0,1,0
2042143,unique,0,0,0,0,0,0,0,1,0
2042144,unique,0,0,0,0,0,0,0,1,0
